Id_aluno,Selecionado,Sexo,OrientacaoSexual,Idade,Raça-cor,Deficiência
1697,Sim,M,Bissexual,24,Parda,Não possuo
3194,Sim,F,Heterossexual,22,Parda,Não possuo
2782,Sim,M,Heterossexual,21,Branca,Não possuo
7471,Sim,M,Bissexual,22,Branca,Não possuo
1104,Não,F,Heterossexual,19,Preta,Não possuo
7239,Não,M,Homossexual,22,Branca,Não possuo
11118,Não,M,Homossexual,20,Branca,Não possuo
6700,Não,F,Homossexual,21,Branca,Não possuo
4605,Sim,F,Heterossexual,23,Preta,Não possuo
4282,Não,M,Heterossexual,23,Branca,Não possuo
7417,Sim,F,Outro,21,Parda,Não possuo
6053,Sim,F,Heterossexual,24,Branca,Não possuo
10590,Sim,F,Heterossexual,18,Parda,Não possuo
5575,Não,M,Heterossexual,27,Branca,Não possuo
1530,Não,F,Heterossexual,18,Preta,Não possuo
5220,Não,F,Bissexual,19,Preta,Não possuo
12972,Sim,F,Heterossexual,18,Parda,Não possuo
8352,Sim,M,Heterossexual,20,Branca,Não possuo
190,Não,M,Heterossexual,36,Branca,Não possuo
4246,Não,F,Bissexual,26,Branca,Não possuo
3436,Sim,M,Prefiro não responder,23,Parda,Não possuo
6753,Sim,M,Heterossexual,20,Branca,Não possuo
6563,Não,F,Heterossexual,19,Branca,TEA – Transtorno Espectro do Autismo
7390,Sim,F,Bissexual,20,Parda,Não possuo
11133,Sim,F,Bissexual,20,Branca,Não possuo
10920,Sim,M,Heterossexual,19,Preta,Não possuo
6608,Sim,M,Bissexual,19,Parda,Não possuo
652,Sim,F,Pansexual,25,Branca,Não possuo
10029,Não,F,Heterossexual,25,Branca,Não possuo
7888,Sim,F,Homossexual,20,Branca,Não possuo
12834,Sim,F,Heterossexual,18,Parda,Não possuo
9731,Não,F,Heterossexual,17,Parda,Não possuo
2147,Sim,M,Homossexual,25,Branca,Não possuo
9643,Sim,F,Homossexual,23,Parda,Não possuo
4720,Não,F,Bissexual,21,Branca,Não possuo
5581,Não,F,Heterossexual,22,Parda,Não possuo
413,Sim,M,Homossexual,28,Parda,Não possuo
6756,Sim,M,Bissexual,20,Parda,Não possuo
8027,Sim,M,Heterossexual,24,Branca,Não possuo
8848,Não,F,Heterossexual,22,Branca,Não possuo
2293,Não,F,Heterossexual,21,Branca,Não possuo
707,Sim,M,Homossexual,28,Branca,Não possuo
1380,Sim,F,Bissexual,23,Parda,Não possuo
9676,Não,M,Heterossexual,22,Branca,Não possuo
5905,Sim,F,Pansexual,26,Branca,Não possuo
6133,Não,M,Homossexual,23,Branca,Não possuo
80,Sim,F,Homossexual,41,Preta,Não possuo
1175,Sim,M,Homossexual,24,Branca,Não possuo
3236,Sim,M,Heterossexual,25,Branca,Outro
1872,Sim,M,Heterossexual,28,Parda,Não possuo
16751,Sim,F,Heterossexual,21,Branca,Não possuo
7984,Sim,F,Heterossexual,21,Branca,Não possuo
733,Sim,F,Bissexual,28,Não informada,Outro
5351,Sim,F,Bissexual,25,Branca,Não possuo
430,Sim,M,Heterossexual,31,Branca,Não possuo
5355,Sim,M,Heterossexual,43,Preta,Não possuo
6665,Sim,M,Heterossexual,27,Parda,Não possuo
2122,Sim,M,Heterossexual,23,Branca,Não possuo
11137,Não,M,Heterossexual,19,Parda,Não possuo
4662,Não,M,Bissexual,18,Parda,Não possuo
6897,Sim,M,Heterossexual,20,Parda,Não possuo
2409,Não,F,Heterossexual,22,Branca,Não possuo
10315,Não,F,Heterossexual,22,Branca,Não possuo
12581,Sim,M,Heterossexual,21,Parda,Não possuo
6858,Sim,M,Heterossexual,21,Amarela,Não possuo
5204,Sim,F,Bissexual,21,Branca,Não possuo
8669,Não,M,Homossexual,23,Branca,Não possuo
1013,Não,M,Homossexual,27,Parda,Não possuo
2755,Não,M,Heterossexual,21,Parda,Não possuo
2124,Sim,F,Bissexual,23,Preta,Não possuo
2269,Sim,F,Heterossexual,24,Branca,Não possuo
8149,Sim,F,Heterossexual,19,Branca,Não possuo
11262,Sim,F,Heterossexual,18,Branca,Não possuo
792,Não,M,Heterossexual,21,Branca,Não possuo
8812,Não,M,Heterossexual,19,Parda,Não possuo
739,Não,F,Heterossexual,22,Parda,Não possuo
9448,Sim,F,Bissexual,21,Não informada,Não possuo
11045,Sim,M,Bissexual,18,Branca,Não possuo
6575,Não,F,Heterossexual,19,Branca,Não possuo
3052,Sim,M,Heterossexual,27,Preta,Não possuo
5859,Sim,M,Homossexual,22,Preta,Não possuo
10100,Sim,M,Heterossexual,21,Preta,Não possuo
1401,Sim,F,Homossexual,23,Branca,Não possuo
13862,Sim,M,Prefiro não responder,27,Parda,Não possuo
18175,Sim,F,Heterossexual,21,Preta,Deficiência Mental/Intelectual
2952,Sim,M,Heterossexual,23,Branca,Não possuo
4498,Não,M,Homossexual,20,Branca,Não possuo
12464,Sim,F,Bissexual,18,Branca,Não possuo
4421,Sim,F,Heterossexual,23,Parda,Não possuo
12325,Sim,F,Heterossexual,19,Parda,Não possuo
4301,Sim,F,Heterossexual,33,Branca,Não possuo
13532,Sim,F,Bissexual,18,Parda,Não possuo
8774,Sim,M,Bissexual,20,Branca,Não possuo
7738,Sim,M,Heterossexual,20,Amarela,Não possuo
2626,Sim,M,Bissexual,22,Branca,Não possuo
7610,Sim,F,Prefiro não responder,20,Parda,Não possuo
9402,Sim,F,Heterossexual,20,Branca,Não possuo
2586,Sim,F,Prefiro não responder,23,Branca,Não possuo
655,Não,M,Heterossexual,19,Branca,Não possuo
11073,Sim,F,Bissexual,19,Branca,Não possuo
10092,Sim,M,Homossexual,20,Parda,Não possuo
2998,Sim,M,Heterossexual,22,Parda,Não possuo
11256,Sim,F,Prefiro não responder,18,Branca,Não possuo
8682,Sim,F,Heterossexual,23,Branca,Não possuo
574,Sim,M,Homossexual,24,Preta,Não possuo
12578,Sim,M,Heterossexual,21,Parda,Não possuo
1212,Não,M,Bissexual,21,Parda,Não possuo
3271,Sim,F,Bissexual,23,Branca,Não possuo
11403,Não,M,Heterossexual,25,Parda,Não possuo
7740,Não,F,Bissexual,21,Branca,Não possuo
18124,Sim,F,Heterossexual,23,Preta,Não possuo
4038,Sim,M,Heterossexual,20,Parda,Não possuo
13428,Sim,M,Heterossexual,19,Parda,Não possuo
8857,Não,F,Heterossexual,19,Branca,Não possuo
2697,Sim,F,Heterossexual,22,Parda,Não possuo
5673,Sim,M,Heterossexual,21,Branca,Não possuo
11547,Sim,M,Heterossexual,18,Branca,Não possuo
14065,Sim,M,Prefiro não responder,24,Não informada,Não possuo
8074,Não,M,Homossexual,19,Branca,Não possuo
9470,Sim,F,Heterossexual,18,Parda,Outro
968,Não,M,Heterossexual,22,Preta,Não possuo
12963,Sim,F,Heterossexual,18,Parda,Não possuo
1395,Sim,M,Homossexual,24,Branca,Não possuo
8779,Sim,F,Heterossexual,21,Branca,Não possuo
5836,Sim,F,Bissexual,22,Branca,Não possuo
46,Sim,M,Heterossexual,34,Branca,TEA – Transtorno Espectro do Autismo
1354,Sim,F,Heterossexual,36,Branca,Não possuo
1759,Não,M,Heterossexual,19,Branca,Não possuo
7255,Sim,M,Heterossexual,25,Não informada,Não possuo
10546,Não,F,Heterossexual,23,Branca,Não possuo
5987,Não,F,Bissexual,19,Branca,Não possuo
13132,Sim,M,Heterossexual,18,Branca,Não possuo
7656,Não,M,Homossexual,19,Branca,Não possuo
5708,Não,M,Heterossexual,18,Branca,Não possuo
6421,Não,F,Heterossexual,21,Branca,Não possuo
8686,Sim,M,Heterossexual,19,Branca,Não possuo
6150,Não,M,Homossexual,23,Branca,Não possuo
11158,Não,F,Pansexual,24,Parda,Não possuo
2012,Sim,M,Heterossexual,33,Preta,Não possuo
2306,Sim,F,Homossexual,25,Parda,Não possuo
5390,Sim,F,Heterossexual,22,Branca,Não possuo
386,Sim,F,Bissexual,26,Parda,Não possuo
3094,Sim,F,Heterossexual,25,Não informada,Não possuo
2119,Sim,F,Homossexual,26,Não informada,Não possuo
326,Não,F,Heterossexual,28,Parda,Não possuo
13047,Sim,F,Bissexual,20,Parda,Não possuo
13146,Sim,F,Bissexual,21,Branca,Não possuo
3278,Sim,M,Bissexual,23,Parda,Não possuo
750,Sim,M,Homossexual,28,Parda,Não possuo
7023,Não,F,Heterossexual,20,Branca,Não possuo
11339,Sim,F,Heterossexual,22,Branca,Não possuo
1050,Sim,M,Bissexual,24,Branca,Não possuo
5294,Não,M,Heterossexual,20,Branca,Não possuo
6612,Não,M,Pansexual,23,Branca,Não possuo
885,Sim,F,Heterossexual,26,Parda,Não possuo
10406,Sim,F,Prefiro não responder,17,Amarela,Não possuo
2845,Sim,F,Prefiro não responder,22,Parda,Não possuo
6082,Sim,M,Homossexual,20,Parda,Não possuo
1311,Sim,F,Homossexual,24,Parda,Não possuo
6928,Sim,M,Bissexual,20,Parda,Não possuo
916,Sim,M,Heterossexual,26,Branca,Não possuo
7474,Não,M,Heterossexual,23,Branca,Não possuo
6031,Não,M,Heterossexual,24,Parda,Não possuo
10480,Não,M,Heterossexual,22,Branca,Não possuo
10805,Não,F,Homossexual,26,Branca,Não possuo
4335,Sim,F,Heterossexual,21,Branca,Não possuo
5266,Sim,F,Heterossexual,23,Branca,Não possuo
9605,Sim,F,Homossexual,20,Preta,Não possuo
7692,Não,F,Heterossexual,22,Branca,Não possuo
6995,Não,M,Homossexual,24,Parda,Não possuo
3061,Não,M,Bissexual,23,Branca,Não possuo
522,Sim,M,Heterossexual,33,Branca,Deficiência Visual
13002,Sim,M,Homossexual,18,Branca,Não possuo
4474,Não,M,Heterossexual,22,Parda,Não possuo
3232,Sim,F,Heterossexual,24,Branca,Não possuo
13036,Sim,F,Heterossexual,20,Parda,Não possuo
1085,Não,M,Bissexual,21,Parda,Não possuo
6078,Sim,M,Heterossexual,21,Branca,Não possuo
1626,Não,M,Bissexual,24,Não informada,Deficiência Auditiva
2090,Sim,F,Bissexual,22,Branca,Não possuo
444,Sim,F,Bissexual,26,Parda,Não possuo
5961,Sim,F,Heterossexual,24,Branca,Não possuo
361,Não,M,Heterossexual,27,Branca,Não possuo
3000,Sim,F,Heterossexual,23,Preta,Não possuo
14994,Sim,M,Heterossexual,22,Preta,Não possuo
12289,Sim,F,Heterossexual,20,Branca,Não possuo
11513,Sim,M,Heterossexual,20,Branca,Não possuo
11942,Sim,M,Bissexual,19,Preta,Não possuo
5490,Sim,F,Heterossexual,20,Branca,Não possuo
11755,Sim,F,Heterossexual,18,Branca,Não possuo
9428,Não,M,Heterossexual,18,Branca,Não possuo
12059,Sim,F,Heterossexual,20,Parda,Não possuo
16942,Sim,F,Heterossexual,24,Parda,Não possuo
17619,Sim,M,Bissexual,20,Preta,Não possuo
877,Sim,F,Pansexual,25,Parda,Outro
9090,Sim,M,Heterossexual,18,Branca,Outro
6821,Sim,M,Heterossexual,20,Parda,Não possuo
4443,Sim,F,Heterossexual,21,Parda,Não possuo
471,Não,F,Heterossexual,17,Branca,Não possuo
12587,Sim,F,Bissexual,20,Parda,Não possuo
8747,Não,F,Pansexual,24,Branca,Não possuo
1617,Sim,F,Prefiro não responder,22,Parda,Não possuo
12469,Sim,F,Heterossexual,18,Parda,Não possuo
5672,Não,M,Heterossexual,31,Branca,Não possuo
14650,Sim,F,Heterossexual,23,Parda,Não possuo
1662,Sim,M,Bissexual,25,Branca,Não possuo
12750,Não,M,Heterossexual,21,Branca,Não possuo
562,Não,M,Homossexual,31,Preta,Não possuo
2611,Sim,M,Heterossexual,27,Preta,Não possuo
8760,Não,F,Heterossexual,20,Branca,Não possuo
10917,Não,F,Heterossexual,24,Parda,Não possuo
15013,Sim,F,Heterossexual,23,Branca,Não possuo
623,Não,M,Heterossexual,20,Branca,Não possuo
14,Não,M,Heterossexual,24,Parda,Não possuo
6397,Sim,F,Heterossexual,20,Parda,Não possuo
5739,Sim,M,Heterossexual,20,Branca,Não possuo
2654,Sim,M,Heterossexual,23,Branca,Não possuo
9318,Sim,M,Heterossexual,21,Preta,Não possuo
2488,Não,F,Bissexual,23,Parda,Não possuo
2716,Não,M,Heterossexual,18,Branca,Não possuo
2955,Sim,F,Bissexual,24,Preta,Outro
2690,Não,M,Heterossexual,35,Parda,Não possuo
11226,Não,F,Heterossexual,21,Branca,Não possuo
4109,Sim,M,Outro,25,Branca,Não possuo
10900,Sim,M,Heterossexual,22,Branca,Não possuo
5584,Sim,M,Heterossexual,21,Branca,Não possuo
404,Não,F,Heterossexual,37,Branca,Não possuo
8183,Não,F,Heterossexual,22,Branca,Não possuo
10925,Sim,M,Heterossexual,18,Branca,Não possuo
11823,Sim,F,Heterossexual,18,Parda,Não possuo
11691,Sim,F,Heterossexual,18,Branca,Não possuo
3829,Sim,M,Bissexual,23,Preta,Não possuo
4066,Sim,F,Heterossexual,24,Parda,Não possuo
11138,Sim,F,Pansexual,21,Preta,Não possuo
4780,Não,M,Heterossexual,18,Branca,Não possuo
5589,Não,F,Bissexual,21,Branca,Não possuo
11994,Não,M,Homossexual,18,Amarela,Não possuo
4029,Não,M,Homossexual,23,Branca,Não possuo
12406,Sim,M,Heterossexual,23,Branca,Não possuo
3823,Não,M,Heterossexual,22,Branca,Não possuo
2766,Não,M,Homossexual,18,Branca,Não possuo
7138,Não,F,Bissexual,22,Branca,Não possuo
7848,Não,F,Heterossexual,22,Branca,Não possuo
6171,Sim,F,Heterossexual,21,Preta,Não possuo
9662,Não,M,Heterossexual,21,Parda,Não possuo
2337,Não,M,Heterossexual,24,Branca,Não possuo
6561,Não,M,Heterossexual,18,Branca,Não possuo
9652,Sim,F,Heterossexual,21,Parda,Não possuo
231,Não,M,Heterossexual,36,Parda,Não possuo
2742,Sim,F,Heterossexual,22,Branca,Não possuo
10054,Sim,F,Heterossexual,22,Preta,Não possuo
99,Sim,M,Heterossexual,36,Parda,Não possuo
6619,Não,M,Heterossexual,18,Branca,Não possuo
2910,Sim,M,Heterossexual,22,Parda,Não possuo
2521,Não,F,Heterossexual,24,Não informada,Não possuo
331,Não,M,Heterossexual,30,Branca,Não possuo
427,Sim,M,Prefiro não responder,27,Preta,Não possuo
5499,Sim,M,Heterossexual,22,Branca,Não possuo
8646,Não,M,Bissexual,22,Branca,Não possuo
67,Não,F,Heterossexual,18,Branca,Não possuo
13028,Sim,M,Heterossexual,19,Branca,Não possuo
800,Sim,F,Heterossexual,30,Preta,Não possuo
1890,Não,F,Heterossexual,31,Não informada,Não possuo
9816,Não,M,Heterossexual,19,Branca,Não possuo
10626,Não,M,Bissexual,23,Parda,Não possuo
2501,Sim,F,Heterossexual,22,Parda,Não possuo
2592,Sim,M,Bissexual,23,Parda,Não possuo
6450,Sim,M,Homossexual,23,Branca,Não possuo
448,Não,M,Heterossexual,26,Parda,Não possuo
7104,Sim,M,Heterossexual,24,Branca,Não possuo
7400,Sim,M,Heterossexual,21,Preta,Não possuo
9717,Sim,M,Heterossexual,18,Amarela,Deficiência Física
5660,Sim,F,Bissexual,20,Branca,Não possuo
12788,Sim,M,Heterossexual,18,Branca,Não possuo
2335,Sim,M,Heterossexual,23,Branca,Não possuo
6184,Não,M,Heterossexual,22,Branca,Não possuo
8648,Não,M,Heterossexual,23,Branca,Não possuo
3666,Não,M,Heterossexual,23,Parda,Não possuo
9052,Sim,F,Heterossexual,21,Parda,Não possuo
6794,Não,F,Homossexual,23,Branca,Outro
1236,Sim,M,Homossexual,26,Parda,Não possuo
2198,Não,F,Heterossexual,21,Branca,Não possuo
6920,Sim,M,Heterossexual,21,Parda,Não possuo
9680,Sim,M,Heterossexual,20,Parda,Não possuo
5958,Não,M,Heterossexual,22,Branca,Não possuo
1630,Sim,M,Heterossexual,25,Preta,Não possuo
7320,Não,M,Heterossexual,23,Branca,Não possuo
14769,Sim,F,Prefiro não responder,24,Parda,Não possuo
4163,Não,M,Heterossexual,18,Branca,Não possuo
7985,Sim,F,Heterossexual,19,Branca,Não possuo
6483,Não,F,Heterossexual,28,Branca,Não possuo
3806,Sim,F,Heterossexual,22,Branca,Não possuo
6702,Sim,F,Heterossexual,20,Branca,Não possuo
4063,Não,F,Heterossexual,22,Branca,Não possuo
11337,Não,M,Heterossexual,18,Parda,Não possuo
13361,Sim,F,Bissexual,18,Branca,Não possuo
6739,Sim,M,Heterossexual,20,Parda,Não possuo
10000,Não,F,Heterossexual,20,Parda,Não possuo
1169,Sim,M,Heterossexual,24,Não informada,Não possuo
4275,Sim,F,Heterossexual,24,Preta,Não possuo
4677,Sim,M,Heterossexual,21,Branca,Não possuo
8933,Não,F,Heterossexual,22,Preta,Não possuo
12676,Sim,M,Heterossexual,18,Parda,Não possuo
9208,Não,M,Heterossexual,20,Branca,Não possuo
367,Não,F,Bissexual,25,Parda,Não possuo
10478,Não,M,Heterossexual,22,Preta,Não possuo
10629,Não,F,Heterossexual,21,Parda,Não possuo
8041,Não,M,Heterossexual,19,Branca,Não possuo
4010,Sim,F,Heterossexual,30,Não informada,Não possuo
4684,Não,M,Heterossexual,20,Branca,Não possuo
684,Sim,F,Heterossexual,28,Preta,Não possuo
10617,Sim,M,Heterossexual,19,Branca,Não possuo
5470,Não,M,Homossexual,23,Branca,Não possuo
6633,Sim,F,Heterossexual,28,Parda,Não possuo
10931,Sim,M,Bissexual,19,Parda,Não possuo
1803,Sim,M,Heterossexual,22,Não informada,Não possuo
9070,Sim,F,Bissexual,19,Preta,Não possuo
825,Sim,F,Bissexual,25,Branca,Não possuo
2443,Não,M,Heterossexual,18,Parda,Não possuo
6661,Sim,M,Homossexual,21,Preta,Não possuo
454,Não,M,Homossexual,24,Parda,Não possuo
7143,Sim,F,Heterossexual,20,Branca,Não possuo
6672,Não,M,Heterossexual,25,Branca,Não possuo
7344,Não,M,Heterossexual,24,Branca,Não possuo
1773,Sim,F,Heterossexual,25,Branca,Não possuo
7810,Sim,F,Bissexual,19,Branca,Não possuo
11670,Sim,M,Heterossexual,19,Branca,Não possuo
12766,Sim,F,Bissexual,25,Preta,Não possuo
2730,Sim,M,Prefiro não responder,23,Preta,Não possuo
2870,Não,F,Heterossexual,21,Branca,Não possuo
5785,Não,M,Heterossexual,18,Amarela,Outro
8037,Sim,F,Heterossexual,20,Branca,Não possuo
6977,Sim,M,Heterossexual,20,Branca,Não possuo
2691,Sim,F,Heterossexual,25,Parda,Não possuo
10190,Não,M,Heterossexual,19,Branca,Não possuo
4817,Não,M,Homossexual,30,Branca,Não possuo
8536,Sim,F,Heterossexual,20,Parda,Não possuo
1901,Sim,M,Heterossexual,24,Branca,Não possuo
6255,Não,F,Bissexual,19,Branca,Não possuo
12961,Sim,M,Heterossexual,21,Branca,Não possuo
2418,Não,F,Outro,20,Branca,Deficiência Visual
10981,Não,M,Prefiro não responder,21,Parda,Não possuo
11654,Sim,F,Heterossexual,22,Preta,Não possuo
12652,Sim,M,Heterossexual,21,Não informada,Não possuo
11028,Sim,M,Bissexual,19,Preta,Não possuo
8796,Sim,M,Heterossexual,25,Parda,Não possuo
12528,Sim,F,Heterossexual,20,Parda,Não possuo
3319,Sim,M,Bissexual,26,Parda,Não possuo
4366,Sim,F,Heterossexual,21,Branca,Não possuo
12181,Sim,F,Prefiro não responder,18,Branca,Não possuo
10056,Sim,M,Heterossexual,22,Não informada,Não possuo
5523,Sim,F,Heterossexual,20,Parda,Não possuo
5031,Não,M,Heterossexual,23,Branca,Não possuo
6454,Não,M,Bissexual,18,Branca,Não possuo
11112,Sim,F,Outro,18,Parda,Não possuo
705,Não,M,Heterossexual,45,Preta,Não possuo
17416,Sim,M,Heterossexual,23,Parda,Não possuo
9378,Não,M,Bissexual,24,Branca,Não possuo
7314,Não,F,Heterossexual,18,Branca,Não possuo
592,Não,F,Prefiro não responder,27,Parda,Não possuo
6968,Não,F,Bissexual,21,Branca,Não possuo
4559,Não,F,Heterossexual,24,Branca,Não possuo
6372,Sim,F,Heterossexual,19,Branca,Não possuo
3525,Não,F,Heterossexual,20,Branca,Não possuo
5896,Não,M,Heterossexual,19,Branca,Outro
2273,Sim,M,Heterossexual,23,Branca,Não possuo
2239,Não,M,Heterossexual,23,Parda,Não possuo
1863,Sim,M,Heterossexual,27,Parda,Não possuo
10665,Sim,M,Heterossexual,18,Parda,Não possuo
6066,Sim,F,Bissexual,19,Branca,Não possuo
2804,Não,M,Bissexual,30,Parda,Não possuo
531,Não,M,Heterossexual,29,Branca,Não possuo
7304,Não,M,Heterossexual,22,Parda,Não possuo
9897,Não,F,Heterossexual,19,Branca,Deficiência Visual
17891,Sim,F,Heterossexual,19,Branca,Não possuo
7858,Não,F,Heterossexual,26,Parda,Não possuo
1289,Não,M,Heterossexual,21,Parda,Não possuo
11781,Sim,F,Heterossexual,19,Preta,Não possuo
1318,Não,M,Heterossexual,20,Preta,Não possuo
7218,Sim,M,Heterossexual,20,Parda,Não possuo
9253,Sim,M,Heterossexual,18,Branca,Não possuo
9425,Sim,M,Heterossexual,20,Não informada,Não possuo
2342,Sim,F,Heterossexual,22,Branca,Não possuo
2864,Não,F,Heterossexual,19,Branca,Não possuo
2589,Sim,F,Bissexual,24,Parda,Não possuo
3514,Não,M,Heterossexual,22,Branca,Não possuo
11871,Sim,M,Heterossexual,32,Parda,Não possuo
3862,Sim,F,Bissexual,22,Branca,Não possuo
504,Não,M,Heterossexual,27,Branca,Não possuo
8912,Sim,F,Bissexual,18,Branca,Não possuo
2296,Sim,M,Heterossexual,25,Branca,Não possuo
8361,Sim,M,Heterossexual,35,Preta,Não possuo
13060,Sim,M,Homossexual,17,Branca,Não possuo
10872,Sim,F,Pansexual,19,Parda,Não possuo
4895,Não,M,Heterossexual,19,Branca,Não possuo
5698,Sim,F,Heterossexual,21,Parda,Não possuo
2006,Sim,F,Bissexual,22,Preta,Outro
6938,Sim,F,Heterossexual,21,Parda,Não possuo
4434,Não,M,Homossexual,18,Branca,Não possuo
2679,Não,F,Heterossexual,22,Branca,Não possuo
5821,Sim,F,Homossexual,22,Branca,Não possuo
10966,Sim,F,Bissexual,18,Parda,Não possuo
12645,Sim,M,Prefiro não responder,19,Branca,Não possuo
5642,Sim,F,Bissexual,39,Não informada,Deficiência Visual
9048,Não,F,Heterossexual,20,Branca,Não possuo
2450,Não,F,Bissexual,20,Branca,Não possuo
6388,Não,F,Bissexual,21,Preta,Não possuo
9458,Não,F,Heterossexual,56,Branca,Não possuo
5188,Não,M,Prefiro não responder,18,Parda,Não possuo
3967,Sim,M,Heterossexual,22,Preta,Não possuo
6429,Não,M,Heterossexual,20,Parda,Não possuo
5890,Não,F,Heterossexual,19,Branca,Não possuo
12159,Sim,M,Pansexual,18,Branca,Não possuo
7987,Sim,F,Bissexual,20,Branca,Não possuo
8670,Sim,F,Bissexual,22,Não informada,Não possuo
5206,Sim,M,Heterossexual,31,Branca,Deficiência Visual
6961,Não,M,Heterossexual,19,Branca,Não possuo
6895,Não,M,Heterossexual,25,Branca,Não possuo
1649,Não,F,Heterossexual,23,Branca,Não possuo
2607,Sim,F,Prefiro não responder,22,Preta,Não possuo
13433,Sim,M,Heterossexual,17,Preta,Deficiência Auditiva
87,Não,F,Prefiro não responder,33,Parda,Não possuo
13393,Sim,F,Heterossexual,22,Parda,Não possuo
10310,Sim,F,Pansexual,19,Branca,Não possuo
11104,Não,M,Heterossexual,27,Parda,Não possuo
8769,Não,F,Outro,18,Branca,Não possuo
1806,Sim,F,Pansexual,26,Branca,Não possuo
3472,Sim,F,Bissexual,23,Parda,Não possuo
10317,Não,F,Bissexual,25,Branca,Não possuo
11317,Não,F,Heterossexual,28,Não informada,Não possuo
10458,Sim,M,Bissexual,21,Branca,Não possuo
8703,Sim,M,Heterossexual,19,Branca,Não possuo
1878,Sim,M,Homossexual,22,Parda,Não possuo
4517,Não,M,Homossexual,21,Parda,Não possuo
10688,Sim,F,Heterossexual,19,Branca,Não possuo
2853,Sim,F,Heterossexual,23,Branca,Não possuo
6384,Sim,M,Heterossexual,23,Parda,Não possuo
1444,Não,M,Heterossexual,20,Branca,Deficiência Mental/Intelectual
611,Sim,M,Prefiro não responder,25,Branca,Não possuo
182,Não,F,Heterossexual,30,Branca,Não possuo
1953,Sim,M,Prefiro não responder,28,Não informada,Não possuo
6152,Sim,M,Heterossexual,20,Parda,Não possuo
8146,Não,F,Heterossexual,19,Branca,Não possuo
5415,Sim,F,Homossexual,22,Branca,Não possuo
1827,Não,M,Heterossexual,21,Branca,Não possuo
7674,Sim,M,Heterossexual,20,Branca,Não possuo
12942,Sim,M,Heterossexual,21,Branca,Não possuo
10069,Sim,F,Heterossexual,23,Parda,Não possuo
11759,Não,F,Heterossexual,22,Branca,Não possuo
8246,Não,F,Heterossexual,19,Branca,Não possuo
3870,Não,M,Pansexual,28,Branca,Não possuo
11466,Sim,M,Heterossexual,18,Branca,Não possuo
11911,Sim,F,Heterossexual,19,Branca,Não possuo
9381,Não,M,Heterossexual,19,Parda,Não possuo
11882,Sim,F,Heterossexual,18,Branca,Não possuo
17589,Sim,M,Heterossexual,20,Preta,Não possuo
2842,Sim,F,Heterossexual,22,Parda,Não possuo
437,Não,F,Pansexual,25,Parda,Não possuo
11292,Não,M,Heterossexual,38,Branca,Não possuo
2822,Não,M,Heterossexual,27,Branca,Não possuo
11342,Sim,F,Heterossexual,18,Branca,Não possuo
12160,Sim,F,Heterossexual,19,Branca,Não possuo
10561,Não,M,Bissexual,23,Parda,Não possuo
12919,Sim,F,Bissexual,18,Branca,Não possuo
12442,Sim,F,Bissexual,18,Preta,Não possuo
6871,Sim,M,Heterossexual,20,Branca,Não possuo
11659,Sim,M,Heterossexual,18,Preta,Não possuo
358,Não,M,Homossexual,29,Branca,Não possuo
10134,Sim,M,Bissexual,21,Branca,Não possuo
2274,Sim,F,Heterossexual,27,Branca,Não possuo
6591,Sim,M,Heterossexual,23,Parda,Não possuo
12331,Sim,F,Heterossexual,18,Parda,Não possuo
7478,Sim,M,Heterossexual,23,Branca,Não possuo
9653,Sim,F,Heterossexual,18,Parda,Não possuo
911,Não,F,Heterossexual,21,Parda,Não possuo
6369,Não,M,Heterossexual,19,Branca,Não possuo
1468,Sim,F,Prefiro não responder,28,Parda,Não possuo
10152,Não,F,Bissexual,19,Parda,Não possuo
6874,Sim,F,Heterossexual,21,Branca,Não possuo
5687,Sim,F,Heterossexual,21,Parda,Não possuo
3944,Sim,F,Heterossexual,25,Branca,Não possuo
8590,Não,M,Heterossexual,22,Branca,Deficiência Visual
7723,Não,F,Prefiro não responder,19,Branca,Não possuo
663,Sim,F,Bissexual,27,Preta,Não possuo
8133,Não,F,Heterossexual,22,Branca,Não possuo
10801,Sim,M,Bissexual,25,Preta,Não possuo
1723,Não,M,Bissexual,24,Branca,Não possuo
4553,Sim,F,Heterossexual,22,Parda,Não possuo
8601,Sim,M,Heterossexual,21,Branca,Não possuo
8311,Sim,F,Heterossexual,19,Branca,Não possuo
9367,Sim,F,Bissexual,21,Preta,Não possuo
6689,Sim,M,Heterossexual,21,Parda,Não possuo
11452,Sim,M,Heterossexual,19,Parda,Não possuo
4493,Não,M,Heterossexual,19,Branca,Não possuo
3066,Sim,F,Homossexual,22,Parda,Não possuo
3887,Não,M,Heterossexual,26,Parda,Não possuo
9184,Sim,F,Heterossexual,20,Parda,Não possuo
6189,Não,F,Heterossexual,22,Branca,Não possuo
2699,Não,F,Heterossexual,21,Branca,Não possuo
13137,Não,F,Heterossexual,20,Branca,Não possuo
10571,Sim,M,Heterossexual,25,Parda,Não possuo
2434,Sim,M,Heterossexual,25,Amarela,Não possuo
7747,Sim,F,Bissexual,23,Branca,Não possuo
1165,Não,M,Heterossexual,23,Preta,Não possuo
1160,Não,M,Bissexual,24,Não informada,Não possuo
8102,Não,F,Bissexual,22,Branca,Não possuo
6674,Não,F,Bissexual,22,Branca,Não possuo
11530,Sim,M,Heterossexual,21,Parda,Não possuo
